"","project_name","user_count","average_rating","tags","project_name","contributor_name","account_name","primary_language_nice_name","comment_ratio","first_commit_time","last_commit_time","man_months","commits","project_name","update_at","min_month","max_month","twelve_month_contributor_count","total_contributor_count","twelve_month_commit_count","total_commit_count","total_code_lines","main_language_name","project_name","date","code_added","code_removed","comments_added","comments_removed","blanks_added","blanks_removed","commits","contributors"
"1","firefox","13132","4.44313","browser;chrome;client;css;development;firefox;gecko;gtk;html;http;internet;javascript;mozilla;web;www;xhtml;xul","firefox","B2G Bumper Bot;Carsten ""Tomcat"" Book;Ryan VanderMeulen;Ehsan Akhgari;bzbarsky%mit.edu;Wes Kocher;Bobby Holley;Nicholas Nethercote;Mike Hommey;Phil Ringnalda;Ms2ger;Kartikaya Gupta;Robert O'Callahan;Gaia Pushbot;L. David Baron;Ed Morley;Daniel Holbert;David Anderson;Sebastian Hengst;Masayuki Nakano","Sudheesh Singanamalla;Ehsan Akhgari;Boris Zbarsky;nnethercote;Mike Hommey;Ms2ger;Ed Morley","XML;C++;JavaScript;JavaScript;HTML;JavaScript;Rust;XML;C++;JavaScript;C;Rust;C++;;HTML;C++;HTML;C++;C;C++","0.00786041288762201;0.161896921028921;0.15170051196791;0.121418296201881;0.123647264148896;0.121684132759936;0.125988135686388;0.13236647510642;0.134211735866401;0.245049769881194;0.123933355182103;0.157079689521203;0.216820096881637;;0.163544717405871;0.172029599600959;0.165481438247807;0.160331133701045;0.105259148113044;0.119079475515119","2014-01-16T00:00:00Z;2013-07-17T00:00:00Z;2008-08-20T00:00:00Z;2008-07-11T00:00:00Z;2008-07-08T00:00:00Z;2010-11-12T00:00:00Z;2008-07-17T00:00:00Z;2009-02-19T00:00:00Z;2008-07-12T00:00:00Z;2008-06-14T00:00:00Z;2009-07-30T00:00:00Z;2011-10-12T00:00:00Z;2005-01-21T00:00:00Z;2013-06-12T00:00:00Z;2008-05-14T00:00:00Z;2011-04-08T00:00:00Z;2008-05-15T00:00:00Z;2008-06-12T00:00:00Z;2012-12-20T00:00:00Z;2008-07-03T00:00:00Z","2016-03-29T00:00:00Z;2017-06-07T00:00:00Z;2017-06-06T00:00:00Z;2017-06-05T00:00:00Z;2017-06-07T00:00:00Z;2017-06-07T00:00:00Z;2017-06-06T00:00:00Z;2017-06-02T00:00:00Z;2017-06-06T00:00:00Z;2017-06-07T00:00:00Z;2017-03-09T00:00:00Z;2017-06-06T00:00:00Z;2016-09-04T00:00:00Z;2014-01-16T00:00:00Z;2017-05-31T00:00:00Z;2016-02-21T00:00:00Z;2017-06-02T00:00:00Z;2017-05-19T00:00:00Z;2017-06-06T00:00:00Z;2017-06-05T00:00:00Z","27;48;83;108;108;59;88;98;94;107;91;69;95;0;108;45;109;94;41;108","21693;6867;6480;6134;5162;4939;3449;3439;3320;3291;3241;3225;3151;3145;2822;2719;2712;2697;2585;2500","firefox","2017-06-08T13:24:55Z","2007-03-01","2017-06-01","1377","5094","54171","362643","16499978","C++","firefox","2007-03-01T00:00:00Z;2007-04-01T00:00:00Z;2007-05-01T00:00:00Z;2007-06-01T00:00:00Z;2007-07-01T00:00:00Z;2007-08-01T00:00:00Z;2007-09-01T00:00:00Z;2007-10-01T00:00:00Z;2007-11-01T00:00:00Z;2007-12-01T00:00:00Z;2008-01-01T00:00:00Z;2008-02-01T00:00:00Z;2008-03-01T00:00:00Z;2008-04-01T00:00:00Z;2008-05-01T00:00:00Z;2008-06-01T00:00:00Z;2008-07-01T00:00:00Z;2008-08-01T00:00:00Z;2008-09-01T00:00:00Z;2008-10-01T00:00:00Z;2008-11-01T00:00:00Z;2008-12-01T00:00:00Z;2009-01-01T00:00:00Z;2009-02-01T00:00:00Z;2009-03-01T00:00:00Z;2009-04-01T00:00:00Z;2009-05-01T00:00:00Z;2009-06-01T00:00:00Z;2009-07-01T00:00:00Z;2009-08-01T00:00:00Z;2009-09-01T00:00:00Z;2009-10-01T00:00:00Z;2009-11-01T00:00:00Z;2009-12-01T00:00:00Z;2010-01-01T00:00:00Z;2010-02-01T00:00:00Z;2010-03-01T00:00:00Z;2010-04-01T00:00:00Z;2010-05-01T00:00:00Z;2010-06-01T00:00:00Z;2010-07-01T00:00:00Z;2010-08-01T00:00:00Z;2010-09-01T00:00:00Z;2010-10-01T00:00:00Z;2010-11-01T00:00:00Z;2010-12-01T00:00:00Z;2011-01-01T00:00:00Z;2011-02-01T00:00:00Z;2011-03-01T00:00:00Z;2011-04-01T00:00:00Z;2011-05-01T00:00:00Z;2011-06-01T00:00:00Z;2011-07-01T00:00:00Z;2011-08-01T00:00:00Z;2011-09-01T00:00:00Z;2011-10-01T00:00:00Z;2011-11-01T00:00:00Z;2011-12-01T00:00:00Z;2012-01-01T00:00:00Z;2012-02-01T00:00:00Z;2012-03-01T00:00:00Z;2012-04-01T00:00:00Z;2012-05-01T00:00:00Z;2012-06-01T00:00:00Z;2012-07-01T00:00:00Z;2012-08-01T00:00:00Z;2012-09-01T00:00:00Z;2012-10-01T00:00:00Z;2012-11-01T00:00:00Z;2012-12-01T00:00:00Z;2013-01-01T00:00:00Z;2013-02-01T00:00:00Z;2013-03-01T00:00:00Z;2013-04-01T00:00:00Z;2013-05-01T00:00:00Z;2013-06-01T00:00:00Z;2013-07-01T00:00:00Z;2013-08-01T00:00:00Z;2013-09-01T00:00:00Z;2013-10-01T00:00:00Z;2013-11-01T00:00:00Z;2013-12-01T00:00:00Z;2014-01-01T00:00:00Z;2014-02-01T00:00:00Z;2014-03-01T00:00:00Z;2014-04-01T00:00:00Z;2014-05-01T00:00:00Z;2014-06-01T00:00:00Z;2014-07-01T00:00:00Z;2014-08-01T00:00:00Z;2014-09-01T00:00:00Z;2014-10-01T00:00:00Z;2014-11-01T00:00:00Z;2014-12-01T00:00:00Z;2015-01-01T00:00:00Z;2015-02-01T00:00:00Z;2015-03-01T00:00:00Z;2015-04-01T00:00:00Z;2015-05-01T00:00:00Z;2015-06-01T00:00:00Z;2015-07-01T00:00:00Z;2015-08-01T00:00:00Z;2015-09-01T00:00:00Z;2015-10-01T00:00:00Z;2015-11-01T00:00:00Z;2015-12-01T00:00:00Z;2016-01-01T00:00:00Z;2016-02-01T00:00:00Z;2016-03-01T00:00:00Z;2016-04-01T00:00:00Z;2016-05-01T00:00:00Z;2016-06-01T00:00:00Z;2016-07-01T00:00:00Z;2016-08-01T00:00:00Z;2016-09-01T00:00:00Z;2016-10-01T00:00:00Z;2016-11-01T00:00:00Z;2016-12-01T00:00:00Z;2017-01-01T00:00:00Z;2017-02-01T00:00:00Z;2017-03-01T00:00:00Z;2017-04-01T00:00:00Z;2017-05-01T00:00:00Z;2017-06-01T00:00:00Z","3019171;74221;68149;333496;602711;408587;90589;90736;158624;240964;422330;159137;212791;256096;973893;2002265;300307;1397810;337102;342987;188619;502188;612724;181646;466975;199565;322479;695954;431499;270190;784843;731235;297412;382290;387482;310583;563954;854380;511777;1728039;1882567;1083109;828133;1081211;576110;224987;195984;348843;608561;1239631;1145607;798565;1557489;1298357;918407;4118874;1323181;1562063;1368170;858391;1758966;877136;1658846;3045178;759376;1010125;1414839;1119929;848891;954205;1106463;1503094;1769862;1175684;839073;1037043;1749370;2107970;2144323;2313093;1419022;2108179;1610612;2071272;1573489;844066;1384342;2398244;1855434;1844550;4094714;2358455;2419842;760244;1921683;1113225;1230243;1224933;1587806;1893657;2066688;1318422;4681783;1420485;2073658;1934796;2189916;1206863;895656;1756806;721688;1323325;1909663;1879620;1122733;1877827;2338574;1832142;4215450;5601697;2020494;2582951;5864843;231339","29767;41317;86910;343726;747477;428908;87553;56481;146245;103208;154351;129575;120531;95909;643775;112301;160912;546634;443028;222482;103199;245927;262424;135191;447160;174776;219868;434039;352822;290964;443203;649587;88398;138586;281544;179601;374870;753766;454238;932772;1130243;595737;423419;738596;292822;162086;95119;174487;391963;957188;2169761;815381;799996;1049097;685956;3128999;1117068;500922;1038990;540093;580813;601698;1077055;513189;505809;701586;698147;713346;608354;909241;934578;1021995;706074;763240;762122;637866;905011;1687076;1443390;1128555;952057;1284679;1292642;1677269;814263;505238;760462;1246047;1361685;1356621;1719186;2198231;1461686;756092;1507591;799969;906719;1234464;949489;1097629;1705039;861209;3546792;1025801;1602210;1722562;1414251;941891;839075;1269599;461259;629175;1553741;1055223;1078031;1482403;1855426;1359893;2964323;1983560;1802465;1923406;3478100;175162","1110809;17384;26899;122748;142593;85359;25299;19908;23829;24535;162451;33149;114930;85777;205030;719764;144396;459135;156358;110593;46831;126049;169390;35706;120801;51863;71214;114982;80527;53674;260527;340288;50431;85664;83375;129651;109234;135261;101459;481383;333073;243492;171054;217532;100646;41678;35736;69299;108655;259524;211956;140266;177575;227262;123267;682566;284230;417883;432873;169218;310221;163812;409811;594738;105251;144689;250944;260864;127051;234266;184667;271360;605533;258224;133476;242287;304329;268239;258297;417434;194957;341773;210266;426400;212609;105052;255014;306060;400657;345492;419091;368754;180057;150292;362258;128094;136010;203578;421567;305291;393877;182619;759035;210720;420632;339912;635897;249625;117374;345834;103532;324938;478496;278713;144964;286292;413606;393053;632379;1957601;520815;286513;1369520;25302","5200;12084;21030;119167;169409;91666;19767;13362;24221;17553;121164;26638;87801;49590;132602;117494;43704;202594;180760;137895;21628;35719;89599;30021;103330;76745;87910;99820;118141;57638;191066;326266;23175;45685;62255;50618;71088;142857;96657;260008;190891;133303;100759;141928;45382;31241;19003;41992;116417;274385;344823;152633;167869;175954;83401;556627;215071;115333;282590;101151;106827;89199;1644140;100268;65252;77174;106007;326293;93166;117564;151595;154077;122079;157091;126322;92999;117021;200042;153962;285575;129858;217258;180407;353669;97401;60145;125705;307894;251443;224672;202821;338138;187489;206033;305068;78560;98860;198871;282575;193463;321193;96765;676300;156897;317059;297136;365652;146599;111669;145226;46812;114502;392249;151539;166711;236438;360369;242160;459047;304217;395186;217859;499034;29516","671256;10996;12226;46701;81860;67491;12302;12880;17670;22510;62090;23103;30870;34998;139577;342915;46794;246206;43082;41483;26743;102673;100787;22292;77917;20197;35102;70639;62461;32183;200045;253905;41604;61612;47662;35540;56564;118987;72963;323022;256164;145569;121033;151857;76454;30781;26693;48934;80941;188242;161388;112459;152249;137777;79536;587998;240474;211432;243621;118785;236932;126301;186741;510973;94936;119629;226433;165010;118506;124040;168956;258360;295664;186090;115829;189489;270298;302409;269332;263148;194526;365159;209232;333057;162429;95325;227186;243891;314815;293957;569030;337117;153859;115599;290842;112646;126077;190462;289147;228077;328184;160744;718619;164070;279656;286330;396037;133914;116134;232730;92317;201996;296771;262282;124310;201058;301541;253594;641842;1107704;274421;241482;811672;24128","3331;6800;12585;45491;90300;62870;12713;7057;18307;12566;18875;17389;12818;9540;98550;13926;16276;90509;64290;24766;12142;53773;29264;16281;83401;23579;31716;39410;55944;27396;154359;246519;7470;15831;26434;15549;35253;108543;57536;159584;100588;50142;44277;92496;24380;19559;8487;13594;56968;161859;412788;115966;133911;98001;45717;380030;185711;71085;191759;53266;57927;69171;105059;60321;49350;56610;93836;100027;78558;88610;141881;167876;111255;97625;110589;65380;92692;223158;166551;139313;109450;198261;162300;273279;87259;51071;103801;195141;221795;202739;212941;354083;114911;118760;200184;54289;65912;185777;165843;145034;277723;91385;555592;116351;186150;242446;268197;85915;90179;131482;40606;52426;238800;126445;132956;177091;271368;196838;443955;233126;186549;169167;365491;18171","335;873;1369;1236;1610;1856;1301;1139;1510;1408;1784;1774;1864;1688;705;1277;2147;2209;2172;2053;1749;1914;2374;1979;2061;1847;1624;1755;2122;2169;2264;2085;1729;1792;1786;1593;2620;2829;2563;3834;3171;4728;3896;3347;2878;2204;2839;2311;2633;2953;3582;3411;3411;3985;2984;3597;3801;3931;4309;4607;4723;3671;4759;4993;5023;5504;4524;5250;4550;4304;5157;5004;5577;5483;5890;5551;6476;6997;7317;6386;6644;5394;6573;7258;7200;6604;6930;7560;7741;7673;7571;7885;6696;5220;7080;6235;7523;7007;6550;6427;7007;6884;7819;7554;6460;4873;6466;5646;6972;6468;6352;5228;6430;7177;6278;6611;6985;5037;6889;6847;7944;7217;7761;1064","41;69;86;95;89;121;91;89;113;88;92;88;96;111;81;96;151;146;144;150;118;144;153;167;145;161;139;166;167;187;180;160;157;148;142;144;190;178;175;177;202;209;218;198;184;161;206;190;182;191;209;192;224;216;205;213;219;228;251;274;263;258;288;285;288;315;314;324;298;306;332;321;325;359;379;359;378;400;393;382;406;378;447;411;418;432;425;435;434;451;442;464;420;383;409;425;457;437;426;398;420;425;425;449;409;380;410;421;470;441;456;445;440;461;451;434;424;381;436;431;475;429;453;165"
